id,user_id,merchant_id,device_id,ip_id,amount,timestamp,status
T0005324,U00542,M00021,D00006,IP00465,16662.337493413776,2023-12-14T21:56:25.622893,Flagged
T0005325,U00727,M00058,D00264,IP00973,18872.06762050814,2024-03-22T21:56:25.622902,Flagged
T0005326,U00542,M00045,D00040,IP00461,19267.470557254648,2024-01-21T21:56:25.622910,Flagged
T0005327,U00727,M00021,D00079,IP00266,17258.555772964002,2024-03-25T21:56:25.622917,Flagged
T0005328,U00542,M00021,D00256,IP00576,16863.47669378365,2024-09-05T21:56:25.622924,Flagged
T0005329,U00112,M00043,D00268,IP00521,15680.328591663907,2024-03-26T21:56:25.622931,Flagged
T0005330,U00930,M00058,D00173,IP00672,18193.503496068435,2024-05-21T21:56:25.622938,Flagged
T0005331,U00542,M00043,D00214,IP00470,19744.757027216845,2024-05-21T21:56:25.622946,Flagged
T0005332,U00313,M00021,D00468,IP00784,17025.042465035305,2024-07-04T21:56:25.622953,Flagged
T0005333,U00277,M00058,D00157,IP00740,16937.605827220057,2023-12-10T21:56:25.622960,Flagged
T0005334,U00308,M00058,D00105,IP00948,16254.563199912069,2023-12-25T21:56:25.622968,Flagged
T0005335,U00378,M00043,D00317,IP00753,19966.00161761138,2024-04-14T21:56:25.622975,Flagged
T0005336,U00542,M00021,D00066,IP00984,18390.886027508128,2024-04-07T21:56:25.622984,Flagged
T0005337,U00616,M00045,D00285,IP00187,17332.8293894412,2024-06-13T21:56:25.622992,Flagged
T0005338,U00884,M00043,D00061,IP00797,17270.464307156668,2023-11-11T21:56:25.623002,Flagged
T0005339,U00219,M00043,D00497,IP00434,17333.24509115245,2024-09-21T21:56:25.623010,Flagged
T0005340,U00313,M00043,D00464,IP00424,18960.879690281483,2023-12-23T21:56:25.623017,Flagged
T0005341,U00616,M00021,D00347,IP00077,15654.650718713257,2024-03-28T21:56:25.623024,Flagged
T0005342,U00313,M00067,D00471,IP00823,19465.573417762454,2024-06-21T21:56:25.623031,Flagged
T0005343,U00616,M00045,D00123,IP00241,17542.676747729172,2024-01-22T21:56:25.623038,Flagged
T0005344,U00563,M00045,D00079,IP00301,19679.4071024472,2024-03-08T21:56:25.623047,Flagged
T0005345,U00616,M00043,D00018,IP00780,16839.18384619678,2024-04-05T21:56:25.623055,Flagged
T0005346,U00516,M00043,D00145,IP00506,17896.57845634354,2023-11-17T21:56:25.623064,Flagged
T0005347,U00219,M00043,D00083,IP00079,17976.01994291688,2023-12-08T21:56:25.623071,Flagged
T0005348,U00313,M00058,D00166,IP00725,15911.18684734331,2024-07-20T21:56:25.623078,Flagged
T0005349,U00112,M00058,D00220,IP00184,19402.139430261428,2024-03-10T21:56:25.623086,Flagged
T0005350,U00146,M00067,D00428,IP00690,17127.051483668165,2024-08-17T21:56:25.623093,Flagged
T0005351,U00884,M00058,D00196,IP00584,15153.074828504383,2024-08-22T21:56:25.623100,Flagged
T0005352,U00277,M00067,D00248,IP00149,19980.97876899157,2023-12-17T21:56:25.623107,Flagged
T0005353,U00306,M00067,D00010,IP00247,18267.55722687653,2024-05-04T21:56:25.623114,Flagged
T0005354,U00219,M00043,D00244,IP00335,19338.24416998518,2024-02-04T21:56:25.623122,Flagged
T0005355,U00378,M00067,D00120,IP00923,16988.15772734799,2024-04-08T21:56:25.623129,Flagged
T0005356,U00252,M00021,D00331,IP00450,15004.146674150588,2024-09-12T21:56:25.623138,Flagged
T0005357,U00112,M00021,D00152,IP00860,17491.664880950626,2024-02-24T21:56:25.623147,Flagged
T0005358,U00174,M00021,D00463,IP00423,18265.14165900582,2023-10-06T21:56:25.623156,Flagged
T0005359,U00930,M00021,D00005,IP00826,17899.659330420756,2023-10-14T21:56:25.623163,Flagged
T0005360,U00313,M00043,D00022,IP00504,18401.536134342547,2024-10-02T21:56:25.623170,Flagged
T0005361,U00306,M00043,D00024,IP00100,19665.999209141002,2024-05-03T21:56:25.623178,Flagged
T0005362,U00277,M00067,D00274,IP00616,18125.400828395326,2023-10-27T21:56:25.623185,Flagged
T0005363,U00930,M00045,D00030,IP00251,16677.257986942772,2024-02-25T21:56:25.623192,Flagged
T0005364,U00563,M00043,D00139,IP00266,15199.31264574163,2023-12-16T21:56:25.623199,Flagged
T0005365,U00727,M00043,D00140,IP00106,19120.451068347356,2024-08-28T21:56:25.623206,Flagged
T0005366,U00219,M00043,D00245,IP00507,18612.07006462738,2024-08-03T21:56:25.623214,Flagged
T0005367,U00727,M00045,D00261,IP00752,15488.935518809372,2024-01-21T21:56:25.623221,Flagged
T0005368,U00174,M00058,D00330,IP00568,15019.554494623851,2024-01-20T21:56:25.623230,Flagged
T0005369,U00516,M00058,D00411,IP00550,18181.98372287868,2023-12-01T21:56:25.623237,Flagged
T0005370,U00563,M00067,D00083,IP00994,16678.134089565967,2024-07-05T21:56:25.623244,Flagged
T0005371,U00174,M00021,D00379,IP00742,18865.22736082952,2024-05-05T21:56:25.623252,Flagged
T0005372,U00884,M00045,D00271,IP00378,15129.88143454527,2024-01-02T21:56:25.623259,Flagged
T0005373,U00219,M00043,D00462,IP00027,19280.331832166878,2023-11-27T21:56:25.623266,Flagged
T0005374,U00616,M00067,D00342,IP00912,17638.60835603735,2024-02-16T21:56:25.623273,Flagged
T0005375,U00616,M00058,D00416,IP00801,18284.933816463425,2024-07-15T21:56:25.623281,Flagged
T0005376,U00930,M00043,D00110,IP00521,16283.911953898172,2024-01-20T21:56:25.623288,Flagged
T0005377,U00509,M00021,D00296,IP00500,19630.56797283443,2024-02-28T21:56:25.623297,Flagged
T0005378,U00516,M00067,D00424,IP00478,17587.943803476097,2024-03-11T21:56:25.623306,Flagged
T0005379,U00306,M00067,D00283,IP00891,17647.068813807764,2024-08-14T21:56:25.623313,Flagged
T0005380,U00542,M00043,D00252,IP00233,17050.91168686665,2024-07-23T21:56:25.623320,Flagged
T0005381,U00306,M00021,D00237,IP00207,16516.430406283398,2024-04-24T21:56:25.623327,Flagged
T0005382,U00542,M00043,D00031,IP00819,18727.10425766668,2024-05-20T21:56:25.623335,Flagged
T0005383,U00616,M00045,D00420,IP00431,18660.819237773318,2024-02-24T21:56:25.623342,Flagged
T0005384,U00976,M00067,D00318,IP00668,17912.4678288541,2024-02-17T21:56:25.623349,Flagged
T0005385,U00884,M00045,D00429,IP00664,18387.17926023381,2024-06-24T21:56:25.623356,Flagged
T0005386,U00516,M00043,D00201,IP00012,15633.438543657425,2024-01-23T21:56:25.623364,Flagged
T0005387,U00219,M00021,D00044,IP00488,18119.607362426512,2024-09-20T21:56:25.623371,Flagged
T0005388,U00313,M00067,D00253,IP00258,15624.229635001015,2024-05-08T21:56:25.623379,Flagged
T0005389,U00026,M00021,D00164,IP00173,19549.36037191614,2024-02-29T21:56:25.623389,Flagged
T0005390,U00308,M00043,D00144,IP00206,17065.62668716744,2023-11-03T21:56:25.623398,Flagged
T0005391,U00930,M00021,D00238,IP00779,17488.590770615963,2024-01-26T21:56:25.623406,Flagged
T0005392,U00616,M00067,D00238,IP00998,18828.287085730295,2024-04-06T21:56:25.623413,Flagged
T0005393,U00509,M00058,D00346,IP00553,15697.118229373127,2024-06-30T21:56:25.623420,Flagged
T0005394,U00976,M00043,D00382,IP00915,17570.099848391597,2024-06-22T21:56:25.623428,Flagged
T0005395,U00308,M00021,D00393,IP00183,15885.234939408292,2024-08-24T21:56:25.623435,Flagged
T0005396,U00219,M00021,D00458,IP00458,16606.2718861286,2024-03-30T21:56:25.623442,Flagged
T0005397,U00308,M00021,D00467,IP00688,17335.175176364293,2023-10-07T21:56:25.623451,Flagged
T0005398,U00378,M00021,D00049,IP00235,17663.768357780435,2024-09-30T21:56:25.623459,Flagged
T0005399,U00313,M00021,D00118,IP00553,17579.706215715592,2023-10-21T21:56:25.623466,Flagged
T0005400,U00509,M00045,D00378,IP00542,16859.608466267237,2024-06-09T21:56:25.623475,Flagged
T0005401,U00112,M00045,D00025,IP00563,18549.598666507645,2023-10-15T21:56:25.623482,Flagged
T0005402,U00219,M00045,D00071,IP00369,19415.711962362766,2024-08-20T21:56:25.623490,Flagged
T0005403,U00930,M00045,D00328,IP00441,17529.378709557262,2024-08-30T21:56:25.623497,Flagged
T0005404,U00252,M00058,D00152,IP00189,18736.255165148308,2024-06-28T21:56:25.623504,Flagged
T0005405,U00509,M00021,D00122,IP00770,19937.986881703997,2024-03-17T21:56:25.623511,Flagged
T0005406,U00026,M00021,D00418,IP00436,16806.876120907673,2024-02-05T21:56:25.623518,Flagged
T0005407,U00306,M00045,D00429,IP00356,18193.111425256673,2024-08-09T21:56:25.623525,Flagged
T0005408,U00146,M00058,D00071,IP00405,16198.860148939464,2024-06-21T21:56:25.623532,Flagged
T0005409,U00308,M00043,D00137,IP00513,18373.44966290862,2023-12-09T21:56:25.623539,Flagged
T0005410,U00976,M00045,D00030,IP00587,18451.64555817094,2024-09-07T21:56:25.623548,Flagged
T0005411,U00026,M00045,D00355,IP00706,18084.665051588938,2024-06-28T21:56:25.623555,Flagged
T0005412,U00727,M00021,D00013,IP00983,18992.008668912604,2024-09-04T21:56:25.623563,Flagged
T0005413,U00378,M00067,D00469,IP00388,16039.811616741688,2024-06-22T21:56:25.623570,Flagged
T0005414,U00616,M00067,D00030,IP00665,16645.67564744579,2024-05-15T21:56:25.623577,Flagged
T0005415,U00219,M00067,D00460,IP00473,17800.174114125595,2024-03-29T21:56:25.623584,Flagged
T0005416,U00306,M00067,D00023,IP00926,17550.58728164789,2024-06-10T21:56:25.623593,Flagged
T0005417,U00112,M00021,D00475,IP00524,19176.122319187616,2023-11-25T21:56:25.623600,Flagged
T0005418,U00378,M00058,D00256,IP00290,16127.55405447007,2024-07-06T21:56:25.623608,Flagged
T0005419,U00277,M00043,D00395,IP00453,15064.540980741507,2024-08-14T21:56:25.623615,Flagged
T0005420,U00174,M00021,D00048,IP00765,18583.378585957522,2024-06-28T21:56:25.623622,Flagged
T0005421,U00930,M00021,D00139,IP00132,19738.82449712928,2024-04-04T21:56:25.623631,Flagged
T0005422,U00112,M00058,D00371,IP00253,16569.92305831516,2024-01-08T21:56:25.623639,Flagged
T0005423,U00174,M00021,D00141,IP00521,18541.464263223137,2024-07-10T21:56:25.623646,Flagged
T0005424,U00516,M00058,D00188,IP00870,17947.933792328447,2023-11-05T21:56:25.623653,Flagged
T0005425,U00884,M00067,D00198,IP00267,17635.74544542303,2024-04-17T21:56:25.623660,Flagged
T0005426,U00252,M00045,D00105,IP00509,19563.36448422598,2024-01-04T21:56:25.623668,Flagged
T0005427,U00112,M00043,D00453,IP00926,19478.553681747333,2024-07-09T21:56:25.623675,Flagged
T0005428,U00976,M00058,D00241,IP00815,15752.718957085517,2024-09-26T21:56:25.623682,Flagged
T0005429,U00509,M00067,D00046,IP00150,15574.987892545907,2024-01-22T21:56:25.623689,Flagged
T0005430,U00509,M00045,D00492,IP00245,16394.91222811471,2023-11-23T21:56:25.623696,Flagged
T0005431,U00509,M00067,D00236,IP00432,18820.521568263284,2024-04-12T21:56:25.623705,Flagged
T0005432,U00930,M00067,D00436,IP00096,18313.173182872473,2024-01-03T21:56:25.623713,Flagged
T0005433,U00313,M00021,D00128,IP00437,15986.375133887252,2024-05-16T21:56:25.623720,Flagged
T0005434,U00542,M00045,D00014,IP00346,19934.082584680626,2024-06-11T21:56:25.623727,Flagged
T0005435,U00308,M00043,D00463,IP00726,18012.704682897365,2024-07-22T21:56:25.623735,Flagged
T0005436,U00026,M00045,D00489,IP00960,17518.85288428736,2024-08-25T21:56:25.623743,Flagged
T0005437,U00146,M00058,D00051,IP00841,16284.795153249348,2024-04-07T21:56:25.623751,Flagged
T0005438,U00313,M00045,D00181,IP00960,15347.609571915926,2024-05-22T21:56:25.623759,Flagged
T0005439,U00516,M00067,D00321,IP00634,19598.077488481464,2024-07-30T21:56:25.623766,Flagged
T0005440,U00930,M00045,D00437,IP00497,17835.936003734114,2024-09-13T21:56:25.623775,Flagged
T0005441,U00112,M00043,D00056,IP00316,16496.15258361301,2024-05-16T21:56:25.623782,Flagged
T0005442,U00727,M00058,D00011,IP00624,16400.04031538421,2023-12-26T21:56:25.623791,Flagged
T0005443,U00174,M00021,D00181,IP00330,18344.640272110824,2023-10-06T21:56:25.623798,Flagged
T0005444,U00542,M00058,D00087,IP00493,18467.694806164636,2024-05-31T21:56:25.623805,Flagged
T0005445,U00306,M00067,D00229,IP00669,15744.240298681789,2024-09-02T21:56:25.623812,Flagged
T0005446,U00112,M00067,D00021,IP00491,18208.637294219276,2024-03-17T21:56:25.623819,Flagged
T0005447,U00563,M00058,D00076,IP00331,19454.56838550298,2024-03-18T21:56:25.623827,Flagged
T0005448,U00542,M00067,D00242,IP00460,16421.103027638244,2024-01-14T21:56:25.623834,Flagged
T0005449,U00308,M00067,D00126,IP00388,17889.037408445092,2023-10-08T21:56:25.623841,Flagged
T0005450,U00563,M00058,D00029,IP00959,19985.51495811315,2024-04-05T21:56:25.623848,Flagged
T0005451,U00308,M00067,D00395,IP00646,16996.043916307386,2023-11-18T21:56:25.623855,Flagged
T0005452,U00146,M00045,D00149,IP00467,16025.532497626584,2024-07-06T21:56:25.623862,Flagged
T0005453,U00112,M00058,D00395,IP00950,16200.625366261653,2024-05-04T21:56:25.623871,Flagged
T0005454,U00308,M00058,D00427,IP00009,15926.747504237945,2023-12-26T21:56:25.623879,Flagged
T0005455,U00884,M00021,D00375,IP00720,18001.291696563116,2024-07-24T21:56:25.623888,Flagged
T0005456,U00616,M00058,D00012,IP00114,17950.236187474984,2024-03-20T21:56:25.623895,Flagged
T0005457,U00313,M00021,D00105,IP00429,18262.073897252496,2024-03-08T21:56:25.623902,Flagged
T0005458,U00174,M00043,D00228,IP00537,16782.58560155669,2024-01-13T21:56:25.623910,Flagged
T0005459,U00308,M00067,D00266,IP00447,15756.55919158745,2024-05-31T21:56:25.623917,Flagged
T0005460,U00174,M00058,D00306,IP00357,15983.903092849343,2024-04-06T21:56:25.623924,Flagged
T0005461,U00308,M00067,D00441,IP00659,19458.72957349458,2024-07-07T21:56:25.623931,Flagged
T0005462,U00516,M00058,D00067,IP00311,17048.137413495388,2023-12-21T21:56:25.623938,Flagged
T0005463,U00112,M00067,D00153,IP00628,17436.47223786772,2024-08-12T21:56:25.623947,Flagged
T0005464,U00026,M00045,D00412,IP00298,19100.699825118474,2024-06-05T21:56:25.623954,Flagged
T0005465,U00112,M00067,D00288,IP00385,19195.156992623226,2024-04-19T21:56:25.623962,Flagged
T0005466,U00112,M00045,D00127,IP00787,16231.431846206575,2023-10-12T21:56:25.623969,Flagged
T0005467,U00930,M00043,D00329,IP00371,19660.350217963016,2024-05-17T21:56:25.623976,Flagged
T0005468,U00277,M00067,D00336,IP00004,19226.901805418118,2023-10-08T21:56:25.623983,Flagged
T0005469,U00542,M00058,D00485,IP00156,17022.000605997306,2023-11-19T21:56:25.623991,Flagged
T0005470,U00976,M00043,D00225,IP00378,18500.200673039333,2024-09-19T21:56:25.623998,Flagged
T0005471,U00308,M00021,D00213,IP00956,17706.35090365715,2024-10-02T21:56:25.624005,Flagged
T0005472,U00976,M00045,D00083,IP00684,15198.20563364649,2024-10-03T21:56:25.624012,Flagged
T0005473,U00378,M00067,D00351,IP00069,16072.030467550112,2024-02-18T21:56:25.624020,Flagged
T0005474,U00563,M00067,D00403,IP00249,17415.094638174658,2024-02-25T21:56:25.624029,Flagged
T0005475,U00252,M00043,D00080,IP00967,15613.415421244152,2023-11-12T21:56:25.624038,Flagged
T0005476,U00616,M00045,D00275,IP00534,17160.328619431686,2024-03-27T21:56:25.624045,Flagged
T0005477,U00146,M00067,D00160,IP00487,19486.119277210084,2024-05-16T21:56:25.624053,Flagged
T0005478,U00616,M00067,D00346,IP00426,17750.049223398848,2024-07-10T21:56:25.624060,Flagged
T0005479,U00378,M00045,D00267,IP00028,17661.622041717903,2023-11-02T21:56:25.624067,Flagged
T0005480,U00516,M00067,D00477,IP00157,16101.16946679338,2024-06-29T21:56:25.624075,Flagged
T0005481,U00252,M00058,D00139,IP00361,17100.85487141996,2024-09-14T21:56:25.624082,Flagged
T0005482,U00306,M00043,D00080,IP00042,19780.623989723546,2024-07-30T21:56:25.624090,Flagged
T0005483,U00306,M00058,D00029,IP00501,18887.65343302983,2024-02-13T21:56:25.624097,Flagged
T0005484,U00174,M00067,D00019,IP00727,16469.91769604157,2024-05-13T21:56:25.624106,Flagged
T0005485,U00306,M00043,D00479,IP00007,15643.564322141337,2023-10-15T21:56:25.624115,Flagged
T0005486,U00174,M00067,D00400,IP00312,19617.084580114704,2023-12-05T21:56:25.624123,Flagged
T0005487,U00252,M00045,D00497,IP00485,19951.48674568131,2024-09-05T21:56:25.624131,Flagged
T0005488,U00252,M00043,D00142,IP00314,18253.870692423538,2024-04-28T21:56:25.624138,Flagged
T0005489,U00542,M00067,D00154,IP00346,16991.345462268742,2024-08-25T21:56:25.624145,Flagged
T0005490,U00174,M00058,D00470,IP00408,15009.676322312516,2024-02-26T21:56:25.624152,Flagged
T0005491,U00146,M00058,D00485,IP00851,17127.439430515773,2024-06-05T21:56:25.624161,Flagged
T0005492,U00516,M00045,D00438,IP00526,18910.32995947589,2023-12-25T21:56:25.624168,Flagged
T0005493,U00378,M00043,D00289,IP00257,17534.40328757995,2024-01-29T21:56:25.624176,Flagged
T0005494,U00174,M00021,D00488,IP00236,17985.920975257075,2024-08-03T21:56:25.624185,Flagged
T0005495,U00306,M00067,D00232,IP00369,17139.32100554406,2024-09-23T21:56:25.624194,Flagged
T0005496,U00509,M00058,D00267,IP00871,19023.695142319826,2023-10-26T21:56:25.624201,Flagged
T0005497,U00252,M00067,D00300,IP00651,15267.967343668048,2024-08-02T21:56:25.624209,Flagged
T0005498,U00563,M00045,D00264,IP00637,19976.94754290498,2024-09-27T21:56:25.624216,Flagged
T0005499,U00509,M00021,D00250,IP00018,19561.766723180204,2024-05-12T21:56:25.624223,Flagged
T0005500,U00930,M00067,D00080,IP00968,6544.94274353116,2024-01-31T21:56:25.624253,Flagged
T0005500,U00727,M00067,D00080,IP00968,6614.631449789244,2024-03-18T21:56:25.624261,Flagged
T0005501,U00252,M00043,D00355,IP00202,7075.2371158870055,2024-09-09T21:56:25.624272,Flagged
T0005501,U00313,M00043,D00355,IP00202,7573.197109529179,2024-07-26T21:56:25.624279,Flagged
T0005502,U00308,M00067,D00012,IP00869,5231.585621255892,2024-01-21T21:56:25.624288,Flagged
T0005502,U00727,M00067,D00012,IP00869,9689.845445202933,2023-12-24T21:56:25.624297,Flagged
T0005503,U00306,M00021,D00197,IP00951,5222.720485149313,2024-01-26T21:56:25.624306,Flagged
T0005503,U00509,M00021,D00197,IP00951,7001.45012666609,2024-04-05T21:56:25.624312,Flagged
T0005504,U00930,M00058,D00463,IP00277,7911.96044204938,2024-04-12T21:56:25.624321,Flagged
T0005504,U00563,M00058,D00463,IP00277,6293.127237186243,2024-07-29T21:56:25.624327,Flagged
T0005505,U00146,M00058,D00222,IP00192,7713.888120307023,2024-02-13T21:56:25.624335,Flagged
T0005505,U00616,M00058,D00222,IP00192,8787.54611923255,2023-12-26T21:56:25.624341,Flagged
T0005506,U00884,M00021,D00481,IP00737,8458.542540208564,2024-05-08T21:56:25.624350,Flagged
T0005506,U00308,M00021,D00481,IP00737,6717.74914197607,2024-09-17T21:56:25.624356,Flagged
T0005507,U00542,M00043,D00474,IP00585,7979.426559762609,2024-09-27T21:56:25.624366,Flagged
T0005507,U00306,M00043,D00474,IP00585,5464.077365185245,2024-03-18T21:56:25.624372,Flagged
T0005508,U00516,M00043,D00414,IP00983,5267.552651432926,2024-01-17T21:56:25.624383,Flagged
T0005508,U00563,M00043,D00414,IP00983,5105.966086280447,2023-11-19T21:56:25.624389,Flagged
T0005509,U00930,M00067,D00472,IP00975,9588.239606171453,2024-04-06T21:56:25.624398,Flagged
T0005509,U00378,M00067,D00472,IP00975,6537.994150979715,2024-01-23T21:56:25.624404,Flagged
T0005510,U00930,M00058,D00442,IP00354,7317.331781559239,2023-12-08T21:56:25.624412,Flagged
T0005510,U00252,M00058,D00442,IP00354,8390.237137132226,2024-05-20T21:56:25.624419,Flagged
T0005511,U00976,M00043,D00113,IP00166,9019.8243712299,2023-12-18T21:56:25.624427,Flagged
T0005511,U00252,M00043,D00113,IP00166,9171.542621496194,2024-07-03T21:56:25.624433,Flagged
T0005512,U00313,M00058,D00263,IP00974,6657.844453013261,2023-11-07T21:56:25.624442,Flagged
T0005512,U00516,M00058,D00263,IP00974,5642.331869360232,2024-07-04T21:56:25.624448,Flagged
T0005513,U00378,M00067,D00084,IP00828,9629.612523791386,2024-08-22T21:56:25.624457,Flagged
T0005513,U00727,M00067,D00084,IP00828,9540.51052772762,2024-04-10T21:56:25.624464,Flagged
T0005514,U00252,M00067,D00027,IP00256,7609.4620737638525,2024-02-11T21:56:25.624473,Flagged
T0005514,U00026,M00067,D00027,IP00256,6886.862329022211,2023-10-23T21:56:25.624479,Flagged
T0005515,U00930,M00045,D00274,IP00848,7270.188416379239,2024-05-14T21:56:25.624488,Flagged
T0005515,U00542,M00045,D00274,IP00848,9765.259182593309,2023-10-25T21:56:25.624496,Flagged
T0005516,U00219,M00058,D00338,IP00285,5754.158065905228,2024-04-28T21:56:25.624505,Flagged
T0005516,U00563,M00058,D00338,IP00285,5491.242611003777,2024-05-03T21:56:25.624513,Flagged
T0005517,U00884,M00058,D00422,IP00332,6283.244703548541,2023-12-04T21:56:25.624522,Flagged
T0005517,U00146,M00058,D00422,IP00332,7127.984514171329,2024-02-08T21:56:25.624528,Flagged
T0005518,U00542,M00067,D00347,IP00293,7078.826072023159,2023-11-21T21:56:25.624537,Flagged
T0005518,U00313,M00067,D00347,IP00293,6745.787239638037,2023-12-30T21:56:25.624546,Flagged
T0005519,U00976,M00045,D00186,IP00178,5496.6930305946835,2023-12-03T21:56:25.624556,Flagged
T0005519,U00252,M00045,D00186,IP00178,8873.137023703915,2023-10-04T21:56:25.624563,Flagged
T0005520,U00112,M00021,D00221,IP00151,7638.839399799425,2024-03-01T21:56:25.624572,Flagged
T0005520,U00219,M00021,D00221,IP00151,5218.506779926217,2023-11-04T21:56:25.624578,Flagged
T0005521,U00884,M00021,D00120,IP00531,7912.786629094297,2024-09-21T21:56:25.624590,Flagged
T0005521,U00277,M00021,D00120,IP00531,7233.311692437681,2023-12-29T21:56:25.624596,Flagged
T0005522,U00219,M00058,D00430,IP00125,5382.023562651151,2024-02-06T21:56:25.624604,Flagged
T0005522,U00616,M00058,D00430,IP00125,5736.464326468127,2024-04-11T21:56:25.624610,Flagged
T0005523,U00277,M00058,D00237,IP00838,9812.35527192464,2023-11-24T21:56:25.624619,Flagged
T0005523,U00542,M00058,D00237,IP00838,6325.454211335151,2024-07-11T21:56:25.624625,Flagged
T0005524,U00313,M00058,D00371,IP00234,5071.551453099943,2024-08-05T21:56:25.624636,Flagged
T0005524,U00378,M00058,D00371,IP00234,6497.040938963037,2024-09-23T21:56:25.624642,Flagged
T0005525,U00219,M00045,D00088,IP00238,7939.803614772167,2023-12-02T21:56:25.624650,Flagged
T0005525,U00976,M00045,D00088,IP00238,8035.082261399147,2023-10-09T21:56:25.624656,Flagged
T0005526,U00306,M00058,D00134,IP00033,7137.867328310996,2024-01-22T21:56:25.624694,Flagged
T0005526,U00313,M00058,D00134,IP00033,9077.17524586144,2024-01-20T21:56:25.624736,Flagged
T0005527,U00252,M00058,D00071,IP00508,8376.524516505855,2024-04-07T21:56:25.624752,Flagged
T0005527,U00727,M00058,D00071,IP00508,9067.481633043506,2024-07-26T21:56:25.624759,Flagged
T0005528,U00219,M00058,D00126,IP00835,7565.552615609247,2024-07-31T21:56:25.624769,Flagged
T0005528,U00252,M00058,D00126,IP00835,7602.207062654759,2024-05-30T21:56:25.624775,Flagged
T0005529,U00277,M00021,D00324,IP00494,6522.7042488988345,2024-02-16T21:56:25.624791,Flagged
T0005529,U00252,M00021,D00324,IP00494,5507.231763153168,2024-02-13T21:56:25.624798,Flagged
T0005530,U00313,M00067,D00296,IP00514,6994.981495682248,2023-10-19T21:56:25.624807,Flagged
T0005530,U00542,M00067,D00296,IP00514,8390.122628552861,2024-06-27T21:56:25.624817,Flagged
T0005531,U00219,M00058,D00152,IP00382,6279.489327117145,2024-01-16T21:56:25.624826,Flagged
T0005531,U00146,M00058,D00152,IP00382,8142.9781705451815,2023-11-19T21:56:25.624832,Flagged
T0005532,U00026,M00045,D00259,IP00513,5811.578969700732,2024-04-06T21:56:25.624841,Flagged
T0005532,U00378,M00045,D00259,IP00513,8868.074507118163,2024-02-05T21:56:25.624847,Flagged
T0005533,U00112,M00067,D00151,IP00831,7573.738064897532,2024-08-18T21:56:25.624856,Flagged
T0005533,U00509,M00067,D00151,IP00831,6352.914279719695,2023-10-17T21:56:25.624862,Flagged
T0005534,U00516,M00058,D00479,IP00182,6962.003010019715,2023-10-21T21:56:25.624871,Flagged
T0005534,U00884,M00058,D00479,IP00182,9311.10836406548,2024-03-11T21:56:25.624878,Flagged
T0005535,U00616,M00043,D00034,IP00444,5539.464240876732,2024-02-14T21:56:25.624887,Flagged
T0005535,U00306,M00043,D00034,IP00444,6231.798438474836,2024-10-01T21:56:25.624893,Flagged
T0005536,U00146,M00021,D00114,IP00243,7933.414561996143,2023-12-16T21:56:25.624911,Flagged
T0005536,U00308,M00021,D00114,IP00243,6795.916021377241,2023-10-24T21:56:25.624917,Flagged
T0005537,U00306,M00058,D00242,IP00983,7246.484152906185,2024-09-28T21:56:25.624926,Flagged
T0005537,U00616,M00058,D00242,IP00983,9205.244549125196,2024-08-03T21:56:25.624933,Flagged
T0005538,U00026,M00021,D00490,IP00466,9592.846253149975,2024-09-02T21:56:25.624942,Flagged
T0005538,U00313,M00021,D00490,IP00466,7826.0145199659155,2023-11-13T21:56:25.624948,Flagged
T0005539,U00563,M00058,D00294,IP00007,5177.651538147803,2024-04-16T21:56:25.624957,Flagged
T0005539,U00542,M00058,D00294,IP00007,7897.038925456709,2024-09-20T21:56:25.624963,Flagged
T0005540,U00516,M00058,D00346,IP00472,5060.148383124827,2024-01-15T21:56:25.624975,Flagged
T0005540,U00563,M00058,D00346,IP00472,6800.545720480353,2024-09-05T21:56:25.624981,Flagged
T0005541,U00516,M00043,D00150,IP00615,9038.894625440686,2023-11-28T21:56:25.624990,Flagged
T0005541,U00219,M00043,D00150,IP00615,8957.464919035014,2024-09-10T21:56:25.624996,Flagged
T0005542,U00313,M00067,D00376,IP00241,7923.548226439069,2024-07-07T21:56:25.625005,Flagged
T0005542,U00516,M00067,D00376,IP00241,7050.882363817622,2023-11-08T21:56:25.625011,Flagged
T0005543,U00219,M00021,D00270,IP00201,8210.763671543,2023-12-10T21:56:25.625020,Flagged
T0005543,U00884,M00021,D00270,IP00201,6495.898659958875,2023-10-18T21:56:25.625026,Flagged
T0005544,U00563,M00045,D00340,IP00611,5510.780810269625,2023-10-08T21:56:25.625035,Flagged
T0005544,U00509,M00045,D00340,IP00611,5587.94317517795,2024-09-30T21:56:25.625041,Flagged
T0005545,U00509,M00045,D00182,IP00194,7001.77701582271,2023-12-15T21:56:25.625052,Flagged
T0005545,U00306,M00045,D00182,IP00194,8691.02555790615,2024-06-28T21:56:25.625058,Flagged
T0005546,U00930,M00021,D00480,IP00917,6109.118716372897,2024-06-06T21:56:25.625069,Flagged
T0005546,U00884,M00021,D00480,IP00917,9961.02595206041,2024-09-16T21:56:25.625076,Flagged
T0005547,U00146,M00067,D00284,IP00918,7050.83139649954,2024-01-16T21:56:25.625088,Flagged
T0005547,U00219,M00067,D00284,IP00918,9249.945124825867,2024-09-29T21:56:25.625094,Flagged
T0005548,U00219,M00045,D00257,IP00169,6035.436941104303,2023-10-06T21:56:25.625103,Flagged
