id,user_id,merchant_id,device_id,ip_id,amount,timestamp,status,label
T0004709,U00344,M00076,D00110,IP00072,5558.58,2024-05-15T11:47:43.431355,Approved,FinancialRisk
T0004710,U00036,M00005,D00173,IP00377,17991.68,2024-09-08T11:47:43.431365,Approved,FinancialRisk
T0004711,U00390,M00043,D00278,IP00322,16895.8,2023-10-31T11:47:43.431373,Approved,FinancialRisk
T0004712,U00733,M00032,D00458,IP00978,3876.03,2024-06-17T11:47:43.431380,Approved,FinancialRisk
T0004713,U00745,M00002,D00102,IP00370,13467.25,2024-04-13T11:47:43.431388,Declined,FinancialRisk
T0004714,U00847,M00034,D00206,IP00634,8942.37,2024-04-29T11:47:43.431396,Approved,FinancialRisk
T0004715,U00973,M00001,D00364,IP00220,18626.19,2024-01-21T11:47:43.431404,Approved,FinancialRisk
T0004716,U00861,M00007,D00210,IP00934,7182.99,2024-06-10T11:47:43.431412,Flagged,FinancialRisk
T0004717,U00853,M00034,D00086,IP00501,11745.67,2024-09-18T11:47:43.431419,Declined,FinancialRisk
T0004718,U00911,M00003,D00388,IP00798,13149.18,2023-11-15T11:47:43.431426,Approved,FinancialRisk
T0004719,U00955,M00066,D00421,IP00461,669.35,2024-05-22T11:47:43.431434,Approved,FinancialRisk
T0004720,U00431,M00032,D00248,IP00153,1130.0,2024-09-29T11:47:43.431443,Flagged,FinancialRisk
T0004721,U00059,M00020,D00246,IP00907,17130.82,2024-08-03T11:47:43.431451,Approved,FinancialRisk
T0004722,U00195,M00087,D00497,IP00220,14368.16,2024-01-21T11:47:43.431458,Approved,FinancialRisk
T0004723,U00458,M00039,D00287,IP00546,413.0,2024-04-20T11:47:43.431466,Approved,FinancialRisk
T0004724,U00819,M00080,D00214,IP00800,710.82,2024-01-17T11:47:43.431473,Approved,FinancialRisk
T0004725,U00876,M00027,D00423,IP00974,5278.57,2024-03-10T11:47:43.431481,Declined,FinancialRisk
T0004726,U00172,M00016,D00143,IP00056,170.05,2024-07-04T11:47:43.431500,Approved,FinancialRisk
T0004727,U00363,M00062,D00257,IP00566,5819.1,2024-09-27T11:47:43.431508,Approved,FinancialRisk
T0004728,U00156,M00077,D00388,IP00410,6085.61,2024-04-04T11:47:43.431515,Approved,FinancialRisk
T0004729,U00136,M00023,D00444,IP00203,3418.19,2024-07-07T11:47:43.431523,Declined,FinancialRisk
T0004730,U00373,M00086,D00353,IP00105,6882.74,2024-02-24T11:47:43.431530,Approved,FinancialRisk
T0004731,U00077,M00018,D00251,IP00393,16803.93,2024-04-12T11:47:43.431540,Approved,FinancialRisk
T0004732,U00665,M00043,D00479,IP00130,6958.16,2024-07-09T11:47:43.431548,Approved,FinancialRisk
T0004733,U00194,M00087,D00453,IP00928,7149.36,2023-11-19T11:47:43.431555,Approved,FinancialRisk
T0004734,U00570,M00089,D00365,IP00321,6202.96,2024-04-22T11:47:43.431562,Declined,FinancialRisk
T0004735,U00239,M00084,D00260,IP00649,3265.41,2024-09-07T11:47:43.431570,Approved,FinancialRisk
T0004736,U00856,M00026,D00422,IP00687,5256.19,2024-08-17T11:47:43.431582,Declined,FinancialRisk
T0004737,U00132,M00068,D00462,IP00768,12481.41,2024-04-08T11:47:43.431590,Approved,FinancialRisk
T0004738,U00069,M00044,D00252,IP00946,11197.73,2023-12-04T11:47:43.431625,Approved,FinancialRisk
T0004739,U00840,M00090,D00041,IP00075,287.36,2024-03-12T11:47:43.431644,Approved,FinancialRisk
T0004740,U00467,M00014,D00467,IP00813,2689.49,2024-08-28T11:47:43.431653,Approved,FinancialRisk
T0004741,U00777,M00070,D00106,IP00594,19637.64,2024-01-20T11:47:43.431664,Approved,FinancialRisk
T0004742,U00458,M00024,D00376,IP00666,8846.72,2024-08-23T11:47:43.431680,Approved,FinancialRisk
T0004743,U00002,M00030,D00111,IP00571,8231.85,2024-04-12T11:47:43.431693,Approved,FinancialRisk
T0004744,U00986,M00010,D00431,IP00480,15496.34,2024-01-29T11:47:43.431704,Approved,FinancialRisk
T0004745,U00622,M00031,D00496,IP00112,13248.5,2024-04-15T11:47:43.431715,Approved,FinancialRisk
T0004746,U00683,M00027,D00093,IP00510,17336.8,2024-08-29T11:47:43.431723,Approved,FinancialRisk
T0004747,U00404,M00041,D00465,IP00869,4190.56,2024-04-30T11:47:43.431734,Approved,FinancialRisk
T0004748,U00932,M00073,D00292,IP00509,16546.47,2024-09-28T11:47:43.431743,Declined,FinancialRisk
T0004749,U00989,M00067,D00003,IP00433,16527.9,2024-09-30T11:47:43.431751,Approved,FinancialRisk
T0004750,U00539,M00006,D00089,IP00784,6335.28,2024-03-24T11:47:43.431759,Approved,FinancialRisk
T0004751,U00469,M00091,D00290,IP00673,6862.01,2024-04-07T11:47:43.431768,Approved,FinancialRisk
T0004752,U00502,M00053,D00382,IP00851,12403.29,2024-09-09T11:47:43.431787,Approved,FinancialRisk
T0004753,U00410,M00019,D00365,IP00281,2796.93,2024-06-06T11:47:43.431797,Approved,FinancialRisk
T0004754,U00586,M00046,D00424,IP00368,15692.85,2024-01-09T11:47:43.431805,Approved,FinancialRisk
T0004755,U00260,M00089,D00384,IP00255,10724.61,2024-05-09T11:47:43.431813,Flagged,FinancialRisk
T0004756,U00226,M00016,D00085,IP00408,14011.23,2024-02-12T11:47:43.431820,Approved,FinancialRisk
T0004757,U00504,M00007,D00136,IP00221,10254.11,2024-02-21T11:47:43.431828,Approved,FinancialRisk
T0004758,U00864,M00060,D00059,IP00546,1975.95,2024-04-09T11:47:43.431835,Approved,FinancialRisk
T0004759,U00831,M00063,D00078,IP00475,10346.92,2024-09-03T11:47:43.431843,Approved,FinancialRisk
T0004760,U00983,M00033,D00445,IP00235,13364.8,2024-05-29T11:47:43.431850,Approved,FinancialRisk
T0004761,U00231,M00047,D00025,IP00788,8055.87,2024-10-03T11:47:43.431857,Declined,FinancialRisk
T0004762,U00289,M00092,D00424,IP00642,7491.61,2024-07-19T11:47:43.431865,Approved,FinancialRisk
T0004763,U00399,M00035,D00421,IP00798,8924.36,2023-11-27T11:47:43.431874,Approved,FinancialRisk
T0004764,U00074,M00016,D00288,IP00659,8157.76,2024-06-07T11:47:43.431883,Approved,FinancialRisk
T0004765,U00104,M00031,D00404,IP00247,1768.64,2024-01-28T11:47:43.431893,Approved,FinancialRisk
T0004766,U00721,M00062,D00200,IP00011,18666.96,2024-01-28T11:47:43.431900,Approved,FinancialRisk
T0004767,U00698,M00030,D00195,IP00320,1811.52,2024-08-03T11:47:43.431908,Approved,FinancialRisk
T0004768,U00149,M00096,D00268,IP00997,16122.83,2024-09-19T11:47:43.431915,Approved,FinancialRisk
T0004769,U00239,M00018,D00110,IP00136,7310.37,2024-05-15T11:47:43.431923,Approved,FinancialRisk
T0004770,U00287,M00034,D00185,IP00518,16894.15,2023-10-31T11:47:43.431930,Approved,FinancialRisk
T0004771,U00427,M00005,D00460,IP00462,2014.84,2024-04-21T11:47:43.431938,Approved,FinancialRisk
T0004772,U00568,M00094,D00072,IP00399,12514.99,2023-11-26T11:47:43.431945,Approved,FinancialRisk
T0004773,U00388,M00006,D00174,IP00863,16228.98,2024-08-15T11:47:43.431953,Approved,FinancialRisk
T0004774,U00272,M00069,D00421,IP00655,14088.2,2024-09-24T11:47:43.431963,Approved,FinancialRisk
T0004775,U00453,M00023,D00222,IP00273,728.32,2024-07-24T11:47:43.431970,Approved,FinancialRisk
T0004776,U00951,M00091,D00183,IP00943,15079.27,2024-03-15T11:47:43.431978,Declined,FinancialRisk
T0004777,U00079,M00006,D00237,IP00372,8101.86,2024-05-17T11:47:43.431986,Approved,FinancialRisk
T0004778,U00144,M00000,D00077,IP00169,4289.18,2024-03-03T11:47:43.431997,Flagged,FinancialRisk
T0004779,U00026,M00011,D00321,IP00008,1926.57,2023-11-10T11:47:43.432005,Approved,FinancialRisk
T0004780,U00481,M00015,D00304,IP00991,19170.09,2024-01-25T11:47:43.432013,Declined,FinancialRisk
T0004781,U00191,M00057,D00204,IP00994,4327.58,2024-08-30T11:47:43.432021,Approved,FinancialRisk
T0004782,U00627,M00082,D00182,IP00710,18555.31,2024-08-22T11:47:43.432028,Declined,FinancialRisk
T0004783,U00782,M00026,D00292,IP00649,12479.06,2024-09-04T11:47:43.432036,Approved,FinancialRisk
T0004784,U00074,M00010,D00419,IP00682,15702.98,2024-02-01T11:47:43.432047,Flagged,FinancialRisk
T0004785,U00501,M00003,D00390,IP00289,18607.83,2023-12-27T11:47:43.432055,Declined,FinancialRisk
T0004786,U00656,M00089,D00124,IP00897,4236.48,2023-10-20T11:47:43.432062,Approved,FinancialRisk
T0004787,U00788,M00099,D00134,IP00508,10609.86,2024-03-06T11:47:43.432070,Approved,FinancialRisk
T0004788,U00201,M00028,D00339,IP00939,17361.18,2024-07-18T11:47:43.432077,Approved,FinancialRisk
T0004789,U00207,M00028,D00112,IP00882,19468.44,2024-08-01T11:47:43.432084,Flagged,FinancialRisk
T0004790,U00891,M00018,D00349,IP00377,2271.98,2023-10-07T11:47:43.432092,Approved,FinancialRisk
T0004791,U00378,M00023,D00120,IP00800,3514.2,2023-11-22T11:47:43.432099,Approved,FinancialRisk
T0004792,U00211,M00049,D00174,IP00741,6369.97,2024-07-10T11:47:43.432106,Declined,FinancialRisk
T0004793,U00024,M00052,D00024,IP00751,10287.67,2023-11-25T11:47:43.432114,Approved,FinancialRisk
T0004794,U00610,M00080,D00444,IP00522,10119.98,2024-07-19T11:47:43.432121,Approved,FinancialRisk
T0004795,U00388,M00011,D00300,IP00582,13448.04,2024-05-10T11:47:43.432131,Approved,FinancialRisk
T0004796,U00312,M00060,D00482,IP00629,8848.17,2023-11-23T11:47:43.432139,Approved,FinancialRisk
T0004797,U00672,M00026,D00459,IP00035,5856.49,2023-11-20T11:47:43.432146,Approved,FinancialRisk
T0004798,U00179,M00096,D00118,IP00703,14741.67,2024-02-11T11:47:43.432154,Approved,FinancialRisk
T0004799,U00923,M00049,D00416,IP00782,18633.43,2023-11-28T11:47:43.432162,Declined,FinancialRisk
T0004800,U00898,M00088,D00125,IP00333,15562.91,2024-07-04T11:47:43.432169,Approved,FinancialRisk
T0004801,U00061,M00064,D00046,IP00094,632.56,2024-07-30T11:47:43.432177,Declined,FinancialRisk
T0004802,U00140,M00061,D00253,IP00283,10537.67,2024-09-13T11:47:43.432184,Approved,FinancialRisk
T0004803,U00983,M00064,D00257,IP00646,9276.87,2024-01-03T11:47:43.432191,Approved,FinancialRisk
T0004804,U00886,M00000,D00126,IP00716,19634.82,2023-11-04T11:47:43.432201,Approved,FinancialRisk
T0004805,U00553,M00073,D00314,IP00869,2037.22,2023-12-21T11:47:43.432211,Declined,FinancialRisk
T0004806,U00937,M00094,D00109,IP00758,10988.76,2024-04-14T11:47:43.432218,Approved,FinancialRisk
T0004807,U00744,M00083,D00324,IP00487,16079.04,2024-09-03T11:47:43.432225,Approved,FinancialRisk
T0004808,U00955,M00012,D00279,IP00894,699.81,2024-02-28T11:47:43.432233,Approved,FinancialRisk
T0004809,U00420,M00040,D00099,IP00216,18574.62,2024-08-12T11:47:43.432240,Approved,FinancialRisk
T0004810,U00585,M00097,D00369,IP00528,12003.47,2024-02-27T11:47:43.432249,Approved,FinancialRisk
T0004811,U00466,M00095,D00430,IP00026,9043.02,2024-01-12T11:47:43.432257,Approved,FinancialRisk
T0004812,U00390,M00082,D00067,IP00301,11111.67,2024-02-28T11:47:43.432264,Approved,FinancialRisk
T0004813,U00056,M00004,D00210,IP00517,5359.96,2023-12-16T11:47:43.432272,Approved,FinancialRisk
T0004814,U00159,M00075,D00288,IP00494,11639.0,2024-04-29T11:47:43.432279,Approved,FinancialRisk
T0004815,U00527,M00035,D00001,IP00382,7029.32,2024-01-16T11:47:43.432287,Approved,FinancialRisk
T0004816,U00890,M00039,D00418,IP00572,11849.1,2024-08-09T11:47:43.432296,Approved,FinancialRisk
T0004817,U00004,M00051,D00042,IP00616,13299.95,2024-06-23T11:47:43.432303,Declined,FinancialRisk
T0004818,U00704,M00033,D00032,IP00923,3959.07,2024-04-29T11:47:43.432310,Approved,FinancialRisk
T0004819,U00141,M00010,D00256,IP00131,1251.93,2023-11-13T11:47:43.432318,Approved,FinancialRisk
T0004820,U00882,M00066,D00395,IP00830,13057.15,2023-10-14T11:47:43.432326,Approved,FinancialRisk
T0004821,U00690,M00066,D00155,IP00135,1299.06,2024-05-08T11:47:43.432333,Approved,FinancialRisk
T0004822,U00045,M00032,D00362,IP00705,11778.16,2024-06-02T11:47:43.432340,Approved,FinancialRisk
T0004823,U00774,M00028,D00105,IP00423,14465.47,2024-08-09T11:47:43.432350,Approved,FinancialRisk
T0004824,U00083,M00001,D00017,IP00228,34.33,2023-10-22T11:47:43.432357,Approved,FinancialRisk
T0004825,U00751,M00061,D00118,IP00944,17771.08,2023-10-13T11:47:43.432365,Flagged,FinancialRisk
T0004826,U00678,M00020,D00218,IP00892,3977.92,2024-01-12T11:47:43.432372,Approved,FinancialRisk
T0004827,U00645,M00068,D00154,IP00826,18142.06,2024-01-08T11:47:43.432383,Approved,FinancialRisk
T0004828,U00732,M00018,D00345,IP00078,13927.34,2024-04-15T11:47:43.432394,Declined,FinancialRisk
T0004829,U00162,M00015,D00441,IP00383,8060.23,2024-02-21T11:47:43.432401,Approved,FinancialRisk
T0004830,U00639,M00098,D00454,IP00375,12716.08,2024-09-19T11:47:43.432409,Approved,FinancialRisk
T0004831,U00559,M00005,D00042,IP00619,16844.59,2024-02-28T11:47:43.432417,Approved,FinancialRisk
T0004832,U00446,M00007,D00032,IP00397,6430.05,2023-12-19T11:47:43.432424,Approved,FinancialRisk
T0004833,U00413,M00055,D00227,IP00370,14383.73,2024-07-03T11:47:43.432432,Approved,FinancialRisk
T0004834,U00189,M00061,D00391,IP00793,13581.78,2024-09-19T11:47:43.432440,Declined,FinancialRisk
T0004835,U00018,M00088,D00369,IP00829,4195.5,2024-07-31T11:47:43.432447,Approved,FinancialRisk
T0004836,U00728,M00055,D00427,IP00030,18025.8,2024-01-15T11:47:43.432455,Approved,FinancialRisk
T0004837,U00038,M00002,D00441,IP00081,8791.92,2024-06-28T11:47:43.432465,Approved,FinancialRisk
T0004838,U00673,M00073,D00160,IP00834,14357.63,2023-12-10T11:47:43.432473,Approved,FinancialRisk
T0004839,U00686,M00045,D00219,IP00568,13876.09,2024-04-15T11:47:43.432482,Approved,FinancialRisk
T0004840,U00858,M00029,D00422,IP00381,874.26,2024-01-22T11:47:43.432489,Approved,FinancialRisk
T0004841,U00821,M00037,D00167,IP00744,18105.42,2024-06-02T11:47:43.432497,Approved,FinancialRisk
T0004842,U00196,M00039,D00462,IP00077,15596.06,2024-05-11T11:47:43.432505,Approved,FinancialRisk
T0004843,U00042,M00052,D00116,IP00204,18677.08,2024-04-01T11:47:43.432515,Approved,FinancialRisk
T0004844,U00514,M00094,D00393,IP00174,5370.35,2024-09-06T11:47:43.432522,Approved,FinancialRisk
T0004845,U00908,M00035,D00259,IP00976,8242.6,2024-06-02T11:47:43.432530,Approved,FinancialRisk
T0004846,U00265,M00015,D00129,IP00925,13185.45,2024-02-17T11:47:43.432538,Declined,FinancialRisk
T0004847,U00964,M00089,D00164,IP00628,16022.81,2024-07-06T11:47:43.432546,Approved,FinancialRisk
T0004848,U00866,M00051,D00208,IP00325,19741.27,2023-12-31T11:47:43.432556,Approved,FinancialRisk
T0004849,U00223,M00043,D00368,IP00700,241.95,2024-04-19T11:47:43.432564,Approved,FinancialRisk
T0004850,U00638,M00032,D00226,IP00677,6853.56,2024-01-26T11:47:43.432571,Approved,FinancialRisk
T0004851,U00155,M00094,D00117,IP00495,17571.58,2024-02-13T11:47:43.432579,Approved,FinancialRisk
T0004852,U00318,M00065,D00213,IP00589,4808.5,2024-05-08T11:47:43.432587,Approved,FinancialRisk
T0004853,U00273,M00045,D00138,IP00160,960.34,2024-03-27T11:47:43.432594,Approved,FinancialRisk
T0004854,U00449,M00097,D00298,IP00852,15929.83,2024-03-07T11:47:43.432602,Approved,FinancialRisk
T0004855,U00577,M00072,D00159,IP00677,11802.76,2024-06-22T11:47:43.432610,Approved,FinancialRisk
T0004856,U00116,M00053,D00213,IP00753,5571.27,2024-06-29T11:47:43.432617,Approved,FinancialRisk
T0004857,U00778,M00064,D00422,IP00332,19364.66,2024-06-09T11:47:43.432625,Approved,FinancialRisk
T0004858,U00413,M00081,D00417,IP00171,18263.19,2024-05-02T11:47:43.432633,Approved,FinancialRisk
T0004859,U00152,M00038,D00352,IP00492,10420.77,2023-11-15T11:47:43.432642,Approved,FinancialRisk
T0004860,U00468,M00086,D00010,IP00008,6488.8,2024-07-14T11:47:43.432650,Approved,FinancialRisk
T0004861,U00744,M00018,D00123,IP00608,2392.83,2024-03-22T11:47:43.432657,Flagged,FinancialRisk
T0004862,U00122,M00051,D00210,IP00737,16561.87,2024-07-17T11:47:43.432673,Declined,FinancialRisk
T0004863,U00385,M00096,D00123,IP00041,19377.29,2024-03-06T11:47:43.432680,Approved,FinancialRisk
T0004864,U00667,M00045,D00193,IP00745,16776.75,2023-12-10T11:47:43.432687,Approved,FinancialRisk
T0004865,U00636,M00038,D00302,IP00946,14564.82,2024-04-10T11:47:43.432695,Approved,FinancialRisk
T0004866,U00680,M00031,D00223,IP00900,14443.16,2024-08-15T11:47:43.432703,Flagged,FinancialRisk
T0004867,U00086,M00008,D00162,IP00955,16160.45,2024-03-02T11:47:43.432711,Declined,FinancialRisk
T0004868,U00665,M00013,D00177,IP00417,16036.09,2024-01-01T11:47:43.432719,Approved,FinancialRisk
T0004869,U00811,M00006,D00353,IP00601,17067.43,2024-09-19T11:47:43.432729,Approved,FinancialRisk
T0004870,U00238,M00017,D00134,IP00268,18944.93,2024-04-23T11:47:43.432736,Approved,FinancialRisk
T0004871,U00977,M00018,D00375,IP00774,4789.4,2024-01-01T11:47:43.432744,Approved,FinancialRisk
T0004872,U00614,M00047,D00259,IP00425,16258.79,2023-12-23T11:47:43.432751,Declined,FinancialRisk
T0004873,U00040,M00088,D00365,IP00338,3168.27,2024-01-12T11:47:43.432759,Approved,FinancialRisk
T0004874,U00142,M00089,D00002,IP00805,9621.29,2024-09-22T11:47:43.432766,Approved,FinancialRisk
T0004875,U00639,M00073,D00497,IP00405,2182.44,2024-09-04T11:47:43.432774,Approved,FinancialRisk
T0004876,U00545,M00009,D00076,IP00763,1935.84,2024-03-02T11:47:43.432782,Approved,FinancialRisk
T0004877,U00786,M00092,D00364,IP00762,11671.23,2023-10-29T11:47:43.432789,Approved,FinancialRisk
T0004878,U00631,M00041,D00420,IP00829,11991.44,2023-10-10T11:47:43.432797,Approved,FinancialRisk
T0004879,U00967,M00035,D00425,IP00250,1769.83,2024-07-22T11:47:43.432807,Approved,FinancialRisk
T0004880,U00662,M00050,D00497,IP00537,8957.72,2024-03-06T11:47:43.432818,Approved,FinancialRisk
T0004881,U00262,M00031,D00230,IP00687,10820.68,2024-02-22T11:47:43.432826,Declined,FinancialRisk
T0004882,U00097,M00079,D00371,IP00418,10481.94,2023-10-18T11:47:43.432835,Approved,FinancialRisk
T0004883,U00045,M00092,D00318,IP00433,955.63,2023-12-31T11:47:43.432843,Approved,FinancialRisk
T0004884,U00981,M00040,D00359,IP00488,11938.78,2024-01-05T11:47:43.432850,Approved,FinancialRisk
T0004885,U00780,M00045,D00389,IP00896,14056.86,2024-09-29T11:47:43.432858,Approved,FinancialRisk
T0004886,U00555,M00016,D00173,IP00248,13275.86,2024-06-08T11:47:43.432865,Flagged,FinancialRisk
T0004887,U00442,M00000,D00135,IP00699,2723.16,2023-12-16T11:47:43.432873,Approved,FinancialRisk
T0004888,U00986,M00030,D00065,IP00800,17331.63,2024-09-21T11:47:43.432880,Approved,FinancialRisk
T0004889,U00172,M00075,D00227,IP00058,11116.34,2024-06-04T11:47:43.432888,Approved,FinancialRisk
T0004890,U00932,M00097,D00058,IP00256,865.93,2024-07-13T11:47:43.432913,Approved,FinancialRisk
T0004891,U00005,M00062,D00237,IP00159,11083.94,2024-03-23T11:47:43.432921,Approved,FinancialRisk
T0004892,U00259,M00051,D00242,IP00635,17343.32,2024-05-23T11:47:43.432929,Approved,FinancialRisk
T0004893,U00876,M00097,D00467,IP00771,1979.71,2024-09-27T11:47:43.432936,Approved,FinancialRisk
T0004894,U00089,M00076,D00313,IP00885,4986.17,2024-05-10T11:47:43.432944,Approved,FinancialRisk
T0004895,U00887,M00016,D00130,IP00851,13639.04,2024-04-15T11:47:43.432951,Approved,FinancialRisk
T0004896,U00980,M00089,D00356,IP00014,112.0,2023-11-13T11:47:43.432959,Declined,FinancialRisk
T0004897,U00111,M00011,D00066,IP00305,16953.04,2024-10-01T11:47:43.432966,Approved,FinancialRisk
T0004898,U00182,M00059,D00393,IP00499,1772.39,2024-04-12T11:47:43.432973,Approved,FinancialRisk
T0004899,U00230,M00084,D00147,IP00074,5803.17,2023-11-13T11:47:43.432981,Approved,FinancialRisk
T0004900,U00973,M00013,D00345,IP00132,8389.37,2023-11-28T11:47:43.432988,Flagged,FinancialRisk
T0004901,U00281,M00024,D00360,IP00998,18917.7,2024-08-22T11:47:43.433000,Approved,FinancialRisk
T0004902,U00709,M00057,D00146,IP00458,2189.82,2023-11-23T11:47:43.433007,Approved,FinancialRisk
T0004903,U00070,M00034,D00398,IP00480,16926.98,2024-03-11T11:47:43.433015,Approved,FinancialRisk
T0004904,U00777,M00038,D00264,IP00281,6158.19,2024-04-19T11:47:43.433022,Declined,FinancialRisk
T0004905,U00943,M00041,D00001,IP00498,9806.62,2024-03-01T11:47:43.433030,Approved,FinancialRisk
T0004906,U00221,M00022,D00081,IP00044,12647.96,2023-12-14T11:47:43.433038,Approved,FinancialRisk
T0004907,U00717,M00023,D00030,IP00248,2763.12,2024-09-04T11:47:43.433045,Approved,FinancialRisk
T0004908,U00993,M00022,D00097,IP00355,17643.78,2024-09-27T11:47:43.433053,Approved,FinancialRisk
T0004909,U00632,M00025,D00065,IP00152,5000.47,2024-06-02T11:47:43.433061,Approved,FinancialRisk
T0004910,U00138,M00054,D00353,IP00701,4196.35,2024-05-19T11:47:43.433068,Approved,FinancialRisk
T0004911,U00049,M00069,D00308,IP00787,17605.89,2023-10-19T11:47:43.433076,Approved,FinancialRisk
T0004912,U00214,M00090,D00057,IP00818,13070.03,2024-02-14T11:47:43.433086,Approved,FinancialRisk
T0004913,U00778,M00008,D00002,IP00599,12669.87,2024-02-04T11:47:43.433093,Approved,FinancialRisk
T0004914,U00165,M00088,D00246,IP00171,2882.13,2024-10-04T11:47:43.433101,Declined,FinancialRisk
T0004915,U00731,M00017,D00038,IP00057,13952.83,2024-04-30T11:47:43.433108,Approved,FinancialRisk
T0004916,U00860,M00053,D00108,IP00869,12727.94,2024-03-20T11:47:43.433116,Approved,FinancialRisk
T0004917,U00478,M00039,D00254,IP00039,10649.01,2024-03-28T11:47:43.433123,Approved,FinancialRisk
T0004918,U00648,M00091,D00308,IP00020,17445.72,2024-08-13T11:47:43.433131,Approved,FinancialRisk
T0004919,U00024,M00091,D00113,IP00821,7821.24,2024-08-30T11:47:43.433138,Approved,FinancialRisk
T0004920,U00817,M00018,D00448,IP00249,10898.83,2023-10-28T11:47:43.433146,Declined,FinancialRisk
T0004921,U00570,M00094,D00421,IP00867,13588.03,2024-01-01T11:47:43.433155,Approved,FinancialRisk
T0004922,U00287,M00019,D00468,IP00950,9675.69,2024-04-18T11:47:43.433165,Approved,FinancialRisk
T0004923,U00520,M00024,D00231,IP00239,2534.24,2024-08-13T11:47:43.433173,Approved,FinancialRisk
T0004924,U00783,M00098,D00281,IP00988,4899.62,2024-02-14T11:47:43.433180,Approved,FinancialRisk
T0004925,U00000,M00045,D00056,IP00254,3059.97,2024-03-12T11:47:43.433187,Approved,FinancialRisk
T0004926,U00781,M00010,D00008,IP00416,1070.89,2024-03-04T11:47:43.433194,Declined,FinancialRisk
T0004927,U00869,M00081,D00148,IP00060,7278.08,2024-07-14T11:47:43.433202,Flagged,FinancialRisk
T0004928,U00357,M00058,D00021,IP00517,13992.52,2024-01-25T11:47:43.433209,Declined,FinancialRisk
T0004929,U00135,M00026,D00479,IP00010,12692.63,2024-03-13T11:47:43.433216,Approved,FinancialRisk
T0004930,U00749,M00014,D00166,IP00245,224.56,2024-07-07T11:47:43.433226,Approved,FinancialRisk
T0004931,U00363,M00096,D00057,IP00148,6686.02,2024-03-08T11:47:43.433233,Approved,FinancialRisk
T0004932,U00975,M00097,D00406,IP00888,6611.04,2024-06-15T11:47:43.433241,Approved,FinancialRisk
T0004933,U00436,M00054,D00440,IP00617,17676.57,2024-07-21T11:47:43.433250,Approved,FinancialRisk
T0004934,U00328,M00066,D00364,IP00720,11290.53,2024-07-27T11:47:43.433258,Approved,FinancialRisk
T0004935,U00115,M00098,D00151,IP00275,6745.26,2023-10-27T11:47:43.433265,Approved,FinancialRisk
T0004936,U00405,M00058,D00420,IP00386,13387.2,2024-02-09T11:47:43.433272,Approved,FinancialRisk
T0004937,U00385,M00069,D00135,IP00152,2515.67,2024-06-27T11:47:43.433280,Declined,FinancialRisk
T0004938,U00648,M00058,D00214,IP00063,3548.53,2024-05-02T11:47:43.433287,Approved,FinancialRisk
T0004939,U00250,M00063,D00340,IP00192,6239.37,2024-06-09T11:47:43.433295,Approved,FinancialRisk
T0004940,U00124,M00032,D00129,IP00916,14090.04,2024-07-23T11:47:43.433308,Approved,FinancialRisk
T0004941,U00583,M00018,D00370,IP00681,2243.47,2024-05-24T11:47:43.433317,Declined,FinancialRisk
T0004942,U00556,M00082,D00154,IP00627,9644.97,2024-02-22T11:47:43.433324,Declined,FinancialRisk
T0004943,U00669,M00087,D00109,IP00226,11791.62,2023-11-06T11:47:43.433332,Approved,FinancialRisk
T0004944,U00952,M00075,D00146,IP00669,662.85,2024-03-25T11:47:43.433349,Approved,FinancialRisk
T0004945,U00006,M00001,D00409,IP00688,8607.73,2023-12-26T11:47:43.433357,Approved,FinancialRisk
T0004946,U00387,M00016,D00397,IP00188,5053.81,2024-09-27T11:47:43.433364,Approved,FinancialRisk
T0004947,U00516,M00049,D00422,IP00763,13283.27,2023-11-12T11:47:43.433372,Approved,FinancialRisk
T0004948,U00569,M00058,D00248,IP00230,8352.58,2023-10-29T11:47:43.433379,Approved,FinancialRisk
T0004949,U00257,M00033,D00419,IP00542,9894.36,2024-03-22T11:47:43.433387,Declined,FinancialRisk
T0004950,U00583,M00037,D00207,IP00475,6430.52,2024-09-13T11:47:43.433395,Approved,FinancialRisk
T0004951,U00050,M00099,D00134,IP00309,6584.48,2024-01-08T11:47:43.433402,Approved,FinancialRisk
T0004952,U00352,M00027,D00046,IP00254,3023.07,2023-12-31T11:47:43.433411,Approved,FinancialRisk
T0004953,U00034,M00038,D00478,IP00781,6864.12,2024-09-02T11:47:43.433419,Approved,FinancialRisk
T0004954,U00697,M00018,D00156,IP00091,2043.26,2024-07-27T11:47:43.433428,Approved,FinancialRisk
T0004955,U00034,M00072,D00228,IP00196,19884.12,2024-01-15T11:47:43.433437,Approved,FinancialRisk
T0004956,U00290,M00043,D00485,IP00386,8737.49,2024-08-29T11:47:43.433445,Approved,FinancialRisk
T0004957,U00924,M00041,D00151,IP00726,14338.41,2024-09-26T11:47:43.433453,Approved,FinancialRisk
T0004958,U00892,M00057,D00308,IP00249,1170.9,2024-06-16T11:47:43.433460,Approved,FinancialRisk
T0004959,U00183,M00038,D00058,IP00365,13249.82,2024-08-02T11:47:43.433468,Declined,FinancialRisk
T0004960,U00436,M00063,D00073,IP00328,2566.75,2024-03-23T11:47:43.433478,Approved,FinancialRisk
T0004961,U00245,M00049,D00386,IP00228,15416.82,2024-08-24T11:47:43.433486,Approved,FinancialRisk
T0004962,U00965,M00063,D00361,IP00234,2963.89,2024-06-15T11:47:43.433493,Flagged,FinancialRisk
